Date,RegionName,InventoryRaw_AllHomes,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio
2016-03-31,California,66800,299000,339000,421200,569000,835000,459999,415000,599000,475000,3.03214069132808,2.94160912379073,3.04143702796489,14000,10000,14900,1885,2200,2400,2650,3000,2400,2400,1950,2110,2395,1755
2016-03-31,Colorado,18302,233950,275000,335000,475000,625000,369995,306000,380000,379000,2.77777777777778,3.12597686777117,2.70416441319632,10000,10500,10000,1295,1571,1850,2200,2300,1725,1500,1375,1445,1800,1150
2016-03-31,Connecticut,20126,129900,179900,249900,415000,649000,289000,193000,184900,309900,3.78975765740974,3.53599763577258,3.84763370527126,10000,7000,10000,1250,1450,1800,2200,,1795,1500,1195,1350,1975,1200.5
2016-03-31,Delaware,6679,132500,174900,239900,349900,591000,268900,259900,,269000,3.19279627790266,3.39637873371006,3.15334183208887,9000,6518.5,9100,972.5,1172.5,1300,1750,,1300,1100,1000,1089.5,1300,
2016-03-31,DistrictofColumbia,1109,359000,565000,615000,739500,1595000,519825,434950,,639450,3.21503940738189,3.30619613472535,3.17033294049046,20000,15300,21000,2175,2987.5,3195,3497,,2520,2350,,2250,3000,1760
2016-03-31,Florida,145463,139999,171800,239550,339900,529900,252360,229000,255000,260000,3.23624595469255,3.71057513914657,3.07810696421701,10000,9000,10000,1375,1600,1750,2050,2895,1750,1800,1650,1625,1700,1618
2016-03-31,Georgia,53455,140000,129900,155000,264900,380700,199900,188153.5,,2E+05,3.22788896061975,2.91350531107739,3.26170506672872,6000,5000,6500,1143.5,1112,1100,1450,1895,1200,1200,,1200,1200,1200
2016-03-31,Hawaii,8129,368000,495000,604000,868888,1100000,559000,449000,764250,668000,3.44827586206896,3.22684737011939,3.6927944144439,16000,13500,20000,1700,2200,2600,3100,2825,2400,2200,,2050,2600,1400
2016-03-31,Idaho,9543,149950,160000,206990,259900,325000,225495,228950,195900,225490,2.61470009412167,3.70370370370371,2.5974025974026,5100,6000,5100,595,700,1050,1267.5,,1025,,725,695,1050,
2016-03-31,Illinois,53610,112000,135900,179900,312860,373500,199500,199500,169900,199500,3.35483870967742,3.33500092648183,3.36275805528267,7000,6000,7000,1450,1540,1650,1950,,1595,1657,1504,1517,1500,1450
2016-03-31,Indiana,26473,67900,75900,129900,227500,320995,135000,129000,72500,135000,3.34448160535117,3.27656644355707,3.35483870967742,5000,4850,5000,675,775,1015,1295,,975,995,625,800,972.5,1025
2016-03-31,Iowa,11119,,109900,165000,255000,355000,155000,160000,130950,154900,3.14375561545373,2.72095211057486,3.1800563777308,5000,4900,5000,709.5,850,1150,,,1095,1020,880,850,1125,795
2016-03-31,Kansas,9624,57750,72000,130000,240000,324900,155000,,137000,155000,3.30924427782163,,3.31802022409757,5000,,5000,635,757,1100,1395,,1100,,750,750,1100,
2016-03-31,Kentucky,17045,95000,104900,147600,249500,336000,154500,139950,132900,154900,3.45065562456867,3.33333333333333,3.46020761245674,5000,5000,5000,750,798,1050,1550,,995,995,725,799,995,908
2016-03-31,Louisiana,13379,,117250,174900,286637.5,394500,194500,,,194900,3.27868852459017,4,3.2624260874656,6000,7500,6000,900,950,1200,1600,,1250,1325,1150,1050,1250,1350
2016-03-31,Maine,9592,124950,169000,199900,250000,299000,199900,245000,148750,199000,4.17333824098017,4.00320256204964,4.20833333333334,9000,8500,9000,850,1200,1400,,,1500,,1157.5,1025,1500,
2016-03-31,Maryland,23657,143400,193250,312490,474990,625000,274900,218900,299530.5,279900,3.49983916613055,3.10777668401069,3.53533006469593,10000,7150,10000,1378,1500,1714,2025,,1660,1550,1200,1495,1700,1650
2016-03-31,Massachusetts,18247,229000,279200,339900,519900,585000,379000,329900,299900,394900,3.13479623824452,2.85218253968254,3.24324324324324,10000,10000,10000,1950,2300,2850,3600,4325,2500,2500,2400,2400,2700,1645
2016-03-31,Michigan,44876,76000,115000,158000,299000,399900,139000,169900,110000,134900,4.44444444444444,3.29032258064517,4.5475216007276,5000,5000,5000,724,950,1200,1862.5,,999,1250,795,904,950,857.5
2016-03-31,Minnesota,20800,135000,165000,219900,319875,424900,229000,159900,179900,230000,3.17697575264698,3.41597460328184,3.16228508010559,9050,5000,9100,1151,1310,1495,1700,2075,1425,1226,,1260,1495,1027.5
2016-03-31,Mississippi,11258,80950,91600,143000,249500,308900,159000,187500,129000,157900,3.93897038534782,3.53356890459364,3.96237758514134,5100,5100,5100,600,733.5,1000,,,1025,,700,741,1015,975
2016-03-31,Missouri,31143,74000,85000,142500,255000,342000,148900,144000,130000,149000,3.58951465201465,3.41296928327645,3.61881785283474,5000,5000,5000,700,795,950,1197,925,900,900,725,795,900,800
2016-03-31,Montana,6259,159950,199900,269000,349000,449000,288500,260462.5,229900,289900,3.35592126492417,,3.33416689821761,10000,,9925,649,795,1200,1395,,1047.5,,695,765,1100,
2016-03-31,Nebraska,4680,,122000,159900,276950,329975,175000,209450,123250,174900,3.18840579710145,4.87804878048781,3.16061295912473,5100,9600,5100,755,925,1200,1300,,,,795,844,1195,625
2016-03-31,Nevada,13368,115000,149950,215000,297000,388000,239900,120000,209900,249900,2.74468272253686,3.86100386100386,2.58342602892102,7005,5000,8000,856,995,1250,1525,1925,1250,910,,975,1300,
2016-03-31,NewHampshire,7613,109900,169900,245000,352450,349900,249900,204900,209450,259900,3.93013100436681,3.64108616493848,4.00667779632721,10000,6700,10000,925,1200,1597.5,1875,,1500,1297.5,1050,1137.5,1600,
2016-03-31,NewJersey,53503,169900,225000,329900,499900,736250,288000,249900,285000,298000,3.84911470361817,3.55990783410138,3.8940266277147,10000,10000,10000,1525,1855,2100,2700,,1895,1850,1750,1800,1900,1800
2016-03-31,NewMexico,11321,130000,150000,198500,285000,407450,210000,174900,224950,210100,3.34009347321112,4.109396914446,3.33333333333333,7000,9950,7000,658,825,1150,1350,,1150,925,650,725,1150,900
2016-03-31,NewYork,70785,233944,224900,209000,329000,629999.5,329999,595000,549000,299000,4.02065405711658,4.23920955192571,4.00320256204964,10000,20000,10000,2108,2499,2850,,,3275,3000,2500,2400,,2395.5
2016-03-31,NorthCarolina,55342,124900,139000,182000,315000,484645,221536.5,183000,196000,225000,3.13490665727368,3.08244717580445,3.144172753255,6900,5000,7000,1025,995,1100,1450,1995,1100,900,750,1090,1150,1274
2016-03-31,Ohio,41258,69900,84500,120000,229900,249000,134900,124900,79000,135000,3.875,3.84911470361817,3.87897595034911,5000,5000,5000,669,850,1095,1600,,1100,1100,682.5,825.5,1095,
2016-03-31,Oklahoma,18548,72500,74500,150000,255000,388500,165579,97500,180000,167900,3.03214069132808,3.63636363636364,3.02413563323061,5000,4100,5000,629,750,1145,1450,,1100,,655,750,1150,1100
2016-03-31,Oregon,13027,185000,219250,275000,389900,482500,299000,224900,269700,299900,3.38983050847458,3.45859307134296,3.38983050847458,10000,9725,10000,,1351.5,1600,1895,,1595,1400,1195,1362,1595,1295
2016-03-31,Pennsylvania,56738,120000,125000,155000,295000,299900,174900,194000,119000,174900,3.63636363636364,3.1385237650234,3.6734693877551,5100,5000,5100,980,1200,1395,1800,,1340,1440,1000,1200,1300,1195
2016-03-31,RhodeIsland,4546,165900,199900,259900,359900,239900,265000,229000,184900,275000,4.0724946695096,4.34971726837755,4.00427150799411,10000,9600,10000,1075,1350,1650,2200,,1850,1537.5,1350,1350,2000,
2016-03-31,SouthCarolina,31770,154900,132499,192000,299650,379900,219093.5,159900,,229500,2.87961150516451,3.12548843388559,2.85782329774323,5100,5000,5400,,1000,1250,1550,,1250,1200,1052.5,1100,1250,1262
2016-03-31,SouthDakota,2966,,156900,184900,225000,359850,194900,174900,189900,194900,2.94204177699323,,2.92221271748275,6050,,6025,740,835,1142.5,,,1050,,710,825,1050,
2016-03-31,Tennessee,30905,150000,119900,174900,315084.5,458862,180000,179000,115000,182000,3.22650032265003,2.68646483599754,3.26340326340326,5100,5000,5100,,947,1095,1450,,1150,1300,750,1000,1100,1200
2016-03-31,Texas,85061,139000,169000,199900,319900,479500,249900,210000,180808,250000,3.02861906085024,3.42465753424658,3.01003344481605,9600,8100,9600,1064,1289,1445,1800,2500,1450,1295,950,1221,1450,1328
2016-03-31,Utah,8236,,184900,259900,328888.5,449500,299000,299900,,299000,2.85771442102671,2.91821623167965,2.85714285714286,10000,9300,10000,842,900,1200,1450,1597.5,1250,1000,820,900,1300,
2016-03-31,Vermont,6269,114900,169000,249900,339000,399450,235000,199996,175000,239000,5.40686711589903,5.3950103950104,5.40832882639265,10500,10000,10900,,,,,,,,,1375,,
2016-03-31,Virginia,41315,199900,174950,228774.5,379900,550000,275000,249000,239265,279950,2.85877644368211,2.45110300248164,2.91963716756665,8600,5500,9000,1379,1400,1495,1895,2250,1575,1600,,1450,1550,1592.5
2016-03-31,Washington,19292,198000,212000,270000,375000,460000,289950,239950,298500,295000,3.24463997258799,3.43593590516129,3.22858387751117,10000,10000,10000,1566.5,1500,1600,1903,2150,1600,1495,1200,1535,1625,1299
2016-03-31,WestVirginia,8082,85000,94900,148000,238950,287400,152000,149450,119950,152500,4.54568181818182,,4.54855606878964,6600,,6850,600,800,1150,1400,,1100,,,725,1081,
2016-03-31,Wisconsin,31060,99900,134900,174900,239000,268000,174000,167900,119900,174900,3.57398141529665,3.12695434646654,3.61881785283474,5400,5000,5500,765,875,1200,1300,,1200,,800,840,1172.5,735
2016-03-31,Wyoming,3795,175000,174200,229950,274950,379000,235540,,192400,235000,3.13725490196078,,3.13725490196078,7250,,7400,625,772.5,1050,,,1195,,700,750,1197.5,1195
2016-04-30,Alabama,29072,,128000,159900,279900,369900,177645,219000,119900,175000,3.24105482000219,3.16122233930453,3.25914889654531,5100,7590,5012,695,713.5,950,1400,,987,940,,750,995,975
2016-04-30,Alaska,3354,119000,185000,285000,374900,469000,279900,207250,399450,295000,2.17391304347826,2.26628895184136,2.12856534695615,5400,5000,6000,900,1200,1750,2150,,1700,1495,1375,1200,1795,
2016-04-30,Arizona,33185,76400,150000,220900,316990,450000,254000,165000,210000,266485.5,2.18210160844611,2.45977749251177,2.17015355894289,5797.5,5000,6000,861,1014,1200,1295,,1299,1200,750,1045,1300,1300
2016-04-30,Arkansas,17568,96500,89900,138000,250000,340000,151425,139900,164900,152000,3.51724137931034,,3.50877192982456,5000,,5000,620,695,950,1600,,1052.5,1100,600,695,1050,1050
2016-04-30,California,71354,299900,349000,429900,579900,849000,475000,420000,599000,489000,2.975743935984,2.98059611922384,2.9733484510081,14500,11000,15000,1855,2200,2400,2600,3000,2395,2400,1900,2100,2395,1770
2016-04-30,Colorado,19746,235000,280000,339000,471900,625000,374900,3E+05,379900,381725,2.70416441319632,2.87769784172662,2.68556546128418,10000,10000,10000,1280,1550,1800,2200,2285,1700,1495,1200,1407.5,1795,1122.5
2016-04-30,Connecticut,22144,129900,184900,259900,423000,680000,295000,199000,194900,319900,3.59550561797752,3.45065562456867,3.61882882094365,10000,6500,10000,1278.5,1450,1800,2200,,1800,1500,1199,1350,2000,1200
2016-04-30,Delaware,6830,132500,175250,244900,349900,597000,269900,259900,,269900,3.01752980066112,3.11634615384616,3.00555262808863,8707.5,6750,9000,975,1200,1300,1775,,1350,1100,1025,1080,1395,
2016-04-30,DistrictofColumbia,1226,369950,566750,649900,779250,1799000,549700,446000,,681950,3.57589947330128,3.16125369066546,4.00413921829165,20000,15000,25950,2185,2968,3300,3000,,2500,2300,,2275,3050,1796
2016-04-30,Florida,145757,140000,174900,239999,341995,532970,259000,231900,260000,267315,3.15431799838579,3.584229390681,3.03122158229766,10000,9000,10000,1330,1550,1709,2000,2851,1725,1800,1550,1599,1695,1600
2016-04-30,Georgia,55004,144900,132000,159000,270330,392080,206505,189900,,209900,3.09090909090909,2.94498381877023,3.10077519379846,7000,5010,7100,1130,1140,1125,1452.5,1924,1200,1200,,1200,1200,1200
2016-04-30,Hawaii,8028,372000,498000,625000,895000,1150000,569000,449000,796000,679000,3.57487922705314,3.33333333333333,3.75469336670838,20000,15000,20000,1750,2300,2600,3100,2950,2450,2295,,2100,2700,1375
2016-04-30,Idaho,10074,154400,165000,210000,268210.5,335000,231593.5,235000,199000,231000,2.63388937664618,3.70185092546274,2.63192529890137,5100,7000,5100,600,705,1095,1350,,1025,,725,706,1050,
2016-04-30,Illinois,55586,125000,139900,185000,324945,387250,207260,204900,170000,209000,3.16165992088535,3.33444481493831,3.12695434646654,7000,6500,7000,1400,1550,1700,2000,,1600,1695,1450,1505,1545,1450
2016-04-30,Indiana,27124,67500,78999.5,134000,229900,325000,139900,129900,74700,139900,3.43347639484979,3.41296928327645,3.43347639484979,5000,5000,5000,700,800,1050,1300,,1000,977.5,625,825,1000,1035
2016-04-30,Iowa,11954,,110000,169900,257950,359700,159500,159900,129975,159500,3.09090909090909,3.03030303030303,3.10077519379846,5000,5000,5000,695,874,1152.5,,,1100,1020,900,850,1150,850
2016-04-30,Kansas,10248,55500,73500,135000,249950,330000,159900,,137500,159900,3.22788896061975,,3.22632682690757,5000,,5000,610,750,1100,1400,,1100,,750,750,1100,
2016-04-30,Kentucky,17756,99000,112000,149900,254900,329925,159472.5,143700,132000,159900,3.33333333333333,2.26898002103049,3.36134453781513,5000,4000,5000,745,825,1100,1595,,1000,1000,700,812.5,1000,900
2016-04-30,Louisiana,13649,,118700,178500,295000,395000,199000,,,199000,3.18265682656826,3.84763427488601,3.16964285714286,6000,6800,6000,910,950,1200,1625,,1295,1300,1150,1080,1295,1400
2016-04-30,Maine,10039,121000,174999.5,211846,269000,319000,210000,243000,150000,204999.5,4.04551847589822,3.72032155543092,4.1025641025641,9100,8500,9600,875,1200,1350,,,1500,,1175,1100,1500,
2016-04-30,Maryland,25258,148000,199900,315000,497995,638495,285000,219900,299900,295000,3.34460127703362,3.24324324324324,3.35965144956572,10000,7500,10000,1371,1523,1725.5,2200,,1695,1575,1295,1500,1700,1695
2016-04-30,Massachusetts,19582,249900,279900,349900,529900,599000,389900,334900,319900,399900,3.15151515151515,2.85877644368211,3.23101777059773,10000,10000,10099,1954,2300,2800,3600,4200,2500,2500,2395,2400,2700,1625
2016-04-30,Michigan,46280,79900,119000,160000,299000,417400,144900,172100,119000,139900,4.04729266620973,3.12695434646654,4.17014178482068,5100,5000,5100,735,975,1200,1900,,1000,1250,800,940,985,895
2016-04-30,Minnesota,22754,139900,169900,219900,315000,420000,229850,165000,179900,230000,3.12695434646654,3.33425951653237,3.12695434646654,9900,5100,9900,1105,1295,1495,1695,2095,1400,1200,,1218.5,1450,1050
2016-04-30,Mississippi,11808,87000,94250,148950,249000,314900,159900,189250,125000,159500,3.57142857142857,5.57448654007001,3.50877192982456,5100,5500,5100,600,736,980,,,1000,,685,745.5,1000,975
2016-04-30,Missouri,32580,75000,89900,149000,264900,349000,153000,148500,129925,154500,3.4494653328734,2.98618887644644,3.47222222222222,5000,5000,5000,707,795,950,1199,915,900,950,700,800,900,850
2016-04-30,Montana,6620,162000,203450,269000,349000,438500,289000,274900,245000,289000,3.44887059747118,,3.44086021505376,10000,,10000,700,795,1195,1300,,975,,700,750,1050,
2016-04-30,Nebraska,4890,,125000,165000,276900,314900,179900,208000,123250,179000,3.06281987466657,3.02325581395348,3.06441525953721,5500,5100,5500,760,950,1250,1300,,,,786.5,845,1200,610
2016-04-30,Nevada,13382,115000,149990,219900,305000,398500,245000,124894,221758,256995,2.5706940874036,3.46052274976207,2.51279664960447,7000,5000,8000,850,1000,1250,1500,1900,1250,925,,985,1300,
2016-04-30,NewHampshire,8209,109900,178250,249900,364900,354900,254900,209900,215000,264900,3.5843289802723,3.03214069132808,3.68670179629993,10000,5100,10000,904.5,1235.5,1650,1970,,1500,1300,1100,1149.5,1600,
2016-04-30,NewJersey,57796,169000,225450,335000,514900,749000,299000,250000,279000,305000,3.68981027119503,3.4375,3.71340523882897,10000,10000,10000,1500,1850,2100,2550,,1900,1850,1648,1775,1995,1825
2016-04-30,NewMexico,11828,120000,154000,199567.5,285000,415561.5,212500,164580,225000,215000,3.22684737011939,3.92604006163328,3.1963511972634,7000,6000,7000,690,800,1150,1350,,1100,925,675,727.5,1150,900
2016-04-30,NewYork,75308,259000,239000,214900,330000,639000,347997.5,659000,555999,299900,3.96396396396397,4.00667779632721,3.92927308447937,10000,20000,10000,2195,2500,2950,,,3300,3000,2500,2495,,2400
2016-04-30,NorthCarolina,58875,124950,139900,185000,320000,495000,225000,187950,205000,229000,3.01492537313433,3.02441745942523,3.01263362487852,6900,5100,7000,975,985,1100,1495,2000,1150,925,800,1050,1175,1295
2016-04-30,Ohio,42204,70000,85900,125000,237500,255000,139900,126700,79900,139994,3.75004687558594,3.33704115684094,3.77417217127948,5000,4900,5000,685,875,1100,1650,,1100,1100,695,850,1100,
2016-04-30,Oklahoma,19651,66250,75000,154500,258481,399000,169000,94900,180000,169900,2.92275574112735,5,2.89855072463768,5000,5000,5000,639,750,1150,1450,,1075,,695,750,1150,960
2016-04-30,Oregon,13878,189925,229880,280000,399500,485000,3E+05,229900,270000,309900,3.22627478266271,3.5483870967742,3.2258064516129,10000,10000,10000,,1369,1597,1950,,1570,1400,1195,1375,1595,1295
2016-04-30,Pennsylvania,59230,126000,127900,159900,299900,322500,179000,199000,119000,176000,3.57792601576713,3.2258064516129,3.61881785283474,6000,5150,6000,1002.5,1200,1400,1850,,1375,1495,1050,1208.5,1350,1200
2016-04-30,RhodeIsland,4730,169900,205000,261700,368750,239900,269900,233700,189000,279000,3.75469336670838,3.57840314519938,3.78619153674833,10000,10000,10000,1100,1350,1695,2200,,1850,1500,1400,1365,2000,
2016-04-30,SouthCarolina,32454,165650,134900,192900,296675,384900,219900,163935,,229900,2.80426247896803,2.93040293040293,2.78260869565218,5400,5000,5900,,1030,1250,1550,,1250,1100,1095,1113,1250,1250
2016-04-30,SouthDakota,3246,,159900,189000,225000,361250,199900,185000,187400,199900,3.1071459356952,,3.09005191860118,6000,,6000,684,825,1112.5,,,1050,,685,780,1050,
2016-04-30,Tennessee,32626,152900,124900,180000,325900,489000,189900,179900,119000,189900,3.23595737225074,2.53233740207688,3.27499487926444,5147.5,5000,5400,,950,1100,1450,,1175,1300,775,1000,1120,1200
2016-04-30,Texas,87286,139950,169900,199999,319900,485000,250000,215000,179949.5,253900,2.89855912625834,3.33333333333333,2.88403099001626,9600,9000,9750,1040,1265,1450,1845,2500,1420,1268,950,1205,1450,1350
2016-04-30,Utah,8486,,184900,259900,329000,438111,298416,289800,,299000,2.78551532033426,2.63852242744064,2.7986013986014,10000,7600,10000,825,900,1215,1412.5,1437,1225,995,850,900,1295,
2016-04-30,Vermont,6444,118000,169000,255000,349000,399000,238950,209000,175000,239900,4.78468899521531,3.80915736821854,4.82875908984283,10000,10000,10000,,,,,,,,,1350,,
2016-04-30,Virginia,45206,203450,179000,234000,390000,565000,285900,249888,235000,293000,2.73972602739726,2.50062515628907,2.77777777777778,9800,5445,10000,1380,1400,1500,1900,2200,1595,1600,,1450,1595,1580
2016-04-30,Washington,21310,204000,219950,279500,385000,475000,299000,240000,299950,3E+05,3.26340326340326,3.82958261204077,3.22870370797969,10000,10000,10000,1540,1500,1600,1995,2095,1600,1499.5,1175,1525,1628,1299
2016-04-30,WestVirginia,8642,85000,95000,149900,243500,295000,156900,147000,119900,157000,4.46856029226026,,4.45859872611465,6549.5,,6900,600,795,1200,1372.5,,1100,,,750,1100,
2016-04-30,Wisconsin,33595,103000,138000,179900,239900,289900,178500,169000,124900,179900,3.59712230215827,3.22788896061975,3.62320452276642,6000,5000,6000,825,895,1200,1200,,1150,,800,880,1150,795
2016-04-30,Wyoming,4048,175500,174250,230000,275000,379500,238000,,189900,238000,3.46053693364016,,3.4494653328734,9000,,9000,650,750,1050,,,1150,,700,750,1172.5,1150
2016-05-31,Alabama,29868,,129000,159900,279900,369000,178075,215000,123000,175000,3.22962647730465,2.96131894810854,3.24120368388902,5100,5950,5100,695.5,720,950,1442.5,,975,900,,750,982.5,950
2016-05-31,Alaska,3632,115000,186000,279900,375000,474950,279825,2E+05,4E+05,295000,2.33644859813084,2.50031257814454,2.29885057471264,6000,5000,6600,927,1250,1750,2195,,1670,1495,1250,1250,1750,
2016-05-31,Arizona,35598,79900,152200,221990,309245,475000,255000,168000,215000,269000,2.1505376344086,2.40198206942351,2.12765957446809,5100,5000,5500,850,999,1200,1275,,1250,1100,750,1008,1295,1260
2016-05-31,Arkansas,17936,98000,89900,139500,257950,349500,155900,139900,165000,156500,3.55311670611864,,3.57142857142857,5100,,5100,615.5,695,975,1400,,1050,1100,575,700,1050,1050
2016-05-31,California,74964,3E+05,349894,435973.5,589000,850000,479900,425000,611500,495000,3,2.86123032904149,3.02972571976192,15000,11000,15000,1850,2200,2400,2600,3200,2395,2350,1995,2100,2395,1790
2016-05-31,Colorado,21384,239950,280000,340000,475000,625000,375000,299000,365000,385000,2.75114678899082,2.92975644193435,2.72373540856031,10000,10000,10000,1295,1545,1800,2195,2200,1700,1499,1200,1419.5,1800,1175
2016-05-31,Connecticut,23383,129900,189000,262950,425949.5,699000,299900,204900,199000,325000,3.64298724954463,3.50321658327377,3.70371742122644,10000,7000,10000,1250,1400,1800,2300,,1800,1500,1150,1350,1950,1200
2016-05-31,Delaware,6932,139900,175000,244900,349900,609450,269900,268900,,269900,3.06278713629403,3.48426239831667,3.03214069132808,9000,9550,9000,1030,1200,1300,1725,,1300,1175,997.5,1122,1300,
2016-05-31,DistrictofColumbia,1286,369500,569900,649900,799900,1795000,549900,440000,,699900,3.35483870967742,2.92675618092195,3.7000366703337,20000,10000.5,25005,2186,2941,3300,3500,,2575,2350,,2289,3200,1772
2016-05-31,Florida,145049,150000,174900,239500,339000,528792.5,258730,231900,257100,265000,3.06184935701164,3.57398141529665,2.91403593977659,9900,8900,10000,1325,1504,1700,2000,2800,1695,1750,1595,1555,1650,1595
2016-05-31,Georgia,58312,140000,135000,162500,274900,397742,212200,195000,,215000,3.02719343252951,2.94301815904822,3.03030303030303,7400,5500,7500,1025,1050.5,1150,1495,1950,1225,1200,,1109,1225,1250
2016-05-31,Hawaii,7976,359900,499000,625000,895000,1150000,570000,449000,795000,679000,3.63967544295413,3.35483870967742,3.84615384615384,20000,15000,23500,1750,2295,2600,3000,2500,2400,2200,,2097.5,2600,1350
2016-05-31,Idaho,10724,154400,169900,219000,274660,339000,239900,239000,199850,239900,2.70416441319632,3.02184139325002,2.70416441319632,5900,5000,5949.5,595,700,1099,1295,,1075,,725,695,1095,
2016-05-31,Illinois,58654,125450,144500,189900,329900,393749.5,209900,2E+05,174900,211000,3.1055900621118,3.20427236315087,3.08534073424843,7000,6000,7000,1400,1595,1789.5,2100,,1600,1650,1495,1545,1550,1450
2016-05-31,Indiana,27290,69900,79900,135900,233707,329900,142900,132500,75000,144500,3.33172219536992,3.34267443008123,3.33172219536992,5000,5000,5000,705,800,1100,1300,,1000,995,645,835,1006,1000
2016-05-31,Iowa,12416,,110000,169950,261900,357500,159900,157900,129900,159900,3.0778701138812,2.7027027027027,3.10077519379846,5000,4900,5000,660,875,1150,,,1100,1045,795,825,1100,900
2016-05-31,Kansas,10738,55000,74900,136500,249950,330000,159900,,140000,159950,3.27743651365399,,3.26345520669694,5000,,5000,630,759,1149,1450,,1150,,700,750,1150,
2016-05-31,Kentucky,18226,97500,113500,149900,258488.5,334900,159900,143949.5,139000,160000,3.25986991558861,2.77777777777778,3.3254716981132,5000,4900,5000,725,815,1095,1580,,1000,995,700,800,1000,925
2016-05-31,Louisiana,14080,,122000,179900,296849.5,398950,199000,,,199500,3.04347826086957,3.50877192982456,3.03951367781155,6000,5000,6000,975,1000,1237.5,1550,,1250,1300,1150,1125,1250,1300
2016-05-31,Maine,10366,125000,174900,219900,274450,321000,217500,237500,152500,212000,4.18410041841004,3.44827824019353,4.28571428571428,10000,10000,10000,985,1200,1300,,,1500,,1200,1050,1450,
2016-05-31,Maryland,26193,145950,198397.5,315995,489990,641990,289900,222700,289000,299900,3.2393505717226,3.28880111881234,3.23870967741936,10000,9100,10000,1349,1533,1775,2087.5,,1700,1595,1235,1500,1750,1700
2016-05-31,Massachusetts,21020,249000,282000,350000,534900,599000,395000,339900,319900,409000,3.22591397849462,3.06441525953721,3.22788896061975,10900,10000,12500,1958.5,2300,2800,3500,4200,2500,2400,2400,2400,2700,1633.5
2016-05-31,Michigan,48580,79900,119900,165000,304900,424900,149900,179900,115000,146900,4.0016006402561,3.23101777059773,4.04020202020202,5500,5100,5500,715,970,1200,1950,,1000,1250,750,925,985,895
2016-05-31,Minnesota,24556,139900,169900,219900,314900,419900,229000,165000,183000,230000,3.22650032265003,3.1079754791513,3.22684737011939,9900,5000,9901,1122,1290,1495,1745,2047.5,1412.5,1212.5,,1200,1492.5,1013
